$GHST_price,ID,BRS,HAUNT,Wearables,Seller,Buyer,MBRS,nrgTrait,aggTrait,spkTrait,brnTrait,eysTrait,eycTrait,Date,$USD_price
420.0,24167,505,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xebd54fd116d961c3bb9fb0999c1223066aabae6c,0x86ca9f8e55038258ad762c59c8ebb9aaadf78942,505,19,94,23,75,7,82,2021-10-25,1.853835097524501
650.0,2923,448,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x741df195c5c1d860a13af1a984303feb1cc7f001,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,448,63,36,80,63,25,99,2021-10-25,1.853835097524501
405.0,14802,508,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2a254c18f8e1794b05bea298ae27126df160b9e0,0xf0103243f4d22b5696588646b21313d85916a16a,508,94,4,19,89,34,20,2021-10-25,1.853835097524501
398.0,14769,505,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0x2a254c18f8e1794b05bea298ae27126df160b9e0,505,94,83,1,82,19,37,2021-10-25,1.853835097524501
789.0,14678,341,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5039e2936ec2a588cad92e4edcf41a1d3a443186,0xed3bbbe2e3eace311a94b059508bbdda9149ab23,341,40,51,41,64,47,48,2021-10-25,1.853835097524501
439.0,11735,506,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf667db9883f7bcad47c56e25816460811f59912f,0x277d7bb39258698f716b3270692741df950e3df2,506,6,43,91,93,3,28,2021-10-25,1.853835097524501
319.0,18806,483,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2c6b5036f61047e0ab0e858f45767f14ad24f07a,0x86ca9f8e55038258ad762c59c8ebb9aaadf78942,483,47,97,34,12,97,20,2021-10-25,1.853835097524501
1750.0,3676,471,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",0x2848b9f2d4faebaa4838c41071684c70688b455d,0x118b427af645e5e696e6da748bd66ac8e4f5e9a8,471,13,60,51,84,1,86,2021-10-25,1.853835097524501
399.0,946,446,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x48f15853db6ef77aed4963837e6e2304963acf1b,0xfae7b13b8d653e2d603bf63950f37e1b23ecf148,446,75,40,94,28,91,50,2021-10-25,1.853835097524501
375.0,19357,492,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0xf0103243f4d22b5696588646b21313d85916a16a,492,64,71,99,18,9,81,2021-10-25,1.853835097524501
350.0,19197,481,2,"[0, 0, 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xd3629a23e49cc4924fc58d6e59524a09b5e028da,0xf869842bdc723204a63547c1d293722e0f633cbf,483,86,83,95,77,58,77,2021-10-25,1.853835097524501
480.0,12250,495,2,"[0, 0, 0, 0, 141, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xd41213c320d05c0b6882edf1021328939aa18be6,0x2f3045ce8f70757e5cbad58215134aedaf2e4ca4,498,86,99,49,91,69,94,2021-10-25,1.853835097524501
347.0,10703,486,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xfe519ff03a09cb802dfb8e2011052969ded3d635,0x86ca9f8e55038258ad762c59c8ebb9aaadf78942,486,98,61,30,96,32,10,2021-10-25,1.853835097524501
400.0,12792,503,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaf09521189761d72dcfc71010ae82be0ff443d91,0xf0103243f4d22b5696588646b21313d85916a16a,503,7,1,19,77,32,83,2021-10-25,1.853835097524501
325.0,12250,495,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2f3045ce8f70757e5cbad58215134aedaf2e4ca4,0xf0103243f4d22b5696588646b21313d85916a16a,495,86,99,50,91,69,94,2021-10-25,1.853835097524501
365.0,21602,432,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2d863012ebe1583c4a3c02854e37cdd6875fda79,0xc561c9b7035732b4ebdbae6ac43d6a293ab53896,432,25,88,84,28,59,49,2021-10-25,1.853835097524501
2199.0,13386,333,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x7f04265ddc191ce6890315d1405abad21baba3d2,0xed3bbbe2e3eace311a94b059508bbdda9149ab23,333,55,38,58,52,48,50,2021-10-25,1.853835097524501
1869.0,13384,333,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xc21bb85d3dfadacafaeeeb7955cb198a4356f761,0xed3bbbe2e3eace311a94b059508bbdda9149ab23,333,57,51,54,48,53,61,2021-10-25,1.853835097524501
350.0,17235,503,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xa8992310f620dc8f23f9cf4fad90a2f2380d8d6a,0x73c65a848607560345d363848a94862cdd26a3d4,503,83,1,19,61,20,3,2021-10-25,1.853835097524501
350.0,10875,450,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf6dbb511e384e6c1073d67c9b1aa6d222f616bc5,0xc561c9b7035732b4ebdbae6ac43d6a293ab53896,450,51,24,90,24,45,99,2021-10-25,1.853835097524501
355.0,17655,492,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x00662595f4d9f4cf150ac29d39212be496f8d133,0xf0103243f4d22b5696588646b21313d85916a16a,492,4,34,14,72,25,4,2021-10-25,1.853835097524501
689.0,10880,524,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf7f83e73480afbc76754e52404a10c70ebb62eb4,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,524,99,35,14,6,98,20,2021-10-25,1.853835097524501
359.0,10944,481,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5039e2936ec2a588cad92e4edcf41a1d3a443186,0xf0103243f4d22b5696588646b21313d85916a16a,481,34,5,3,12,41,75,2021-10-25,1.853835097524501
444.0,10640,506,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x82131e86d080312e13605aada6538a94df5b41a5,0x277d7bb39258698f716b3270692741df950e3df2,506,1,21,3,17,63,16,2021-10-25,1.853835097524501
397.0,13296,505,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,505,25,97,11,64,11,88,2021-10-25,1.853835097524501
600.0,13225,520,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x95ac8d067e3501063fa95f17758da79d4caac37f,0xdf631777df4debcbcd647e85bdcb868b43663ba0,520,94,11,93,2,9,52,2021-10-25,1.853835097524501
1200.0,17049,338,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,0xed3bbbe2e3eace311a94b059508bbdda9149ab23,338,61,51,51,61,50,41,2021-10-25,1.853835097524501
328.0,21375,480,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x8f1b4bf7b62abb6972e8cb027aa19fa1b5a0571f,0x86ca9f8e55038258ad762c59c8ebb9aaadf78942,480,63,13,7,11,61,15,2021-10-25,1.853835097524501
1499.0,7465,535,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",0x1c445fd1b9d55ce6919348e3d57d484e549a69d8,0x6b0ab64ba82dab64130fcd7dc1e2f803f7aef730,535,24,96,91,91,12,10,2021-10-25,1.853835097524501
2666.0,7465,535,1,"[43, 146, 0, 7, 6, 6, 152, 210, 0, 0, 0, 0, 0, 0, 0, 0]",0xf5bd90d482928829548a6f3b95f5adb70591e93e,0x4a13e413949600dc7e5d6beda10c1dc42d93d633,559,24,102,92,91,12,10,2021-10-25,1.853835097524501
385.0,23708,503,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf667db9883f7bcad47c56e25816460811f59912f,0xf0103243f4d22b5696588646b21313d85916a16a,503,58,8,16,12,6,14,2021-10-25,1.853835097524501
399.0,13111,499,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2f3045ce8f70757e5cbad58215134aedaf2e4ca4,0x277d7bb39258698f716b3270692741df950e3df2,499,19,39,83,96,1,76,2021-10-25,1.853835097524501
400.0,20018,494,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9b3f49a186670194f625199b822fcbdfd3feacf7,0x86ca9f8e55038258ad762c59c8ebb9aaadf78942,494,16,99,20,53,21,96,2021-10-25,1.853835097524501
390.0,22973,499,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x63c9a867d704df159bbbb88eeee1609196b1995e,0x86ca9f8e55038258ad762c59c8ebb9aaadf78942,499,96,73,93,12,7,52,2021-10-25,1.853835097524501
1389.0,11418,508,2,"[227, 240, 117, 226, 225, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x203b88ddfebcbe1135383d6961438069e5bc8d33,0x03c322db3f0d92ccdf6f8b6effd4031c94bed1ab,534,74,-1,18,9,83,87,2021-10-25,1.853835097524501
400.0,11385,498,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5551fa79f15ca4592a3950372fd3d4ee8be7b5cc,0x277d7bb39258698f716b3270692741df950e3df2,498,4,79,32,96,83,72,2021-10-25,1.853835097524501
420.0,17778,503,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xe96379687267fe3e1b90b3395af219a491672b6b,0x277d7bb39258698f716b3270692741df950e3df2,503,53,92,91,6,27,96,2021-10-25,1.853835097524501
400.0,10603,501,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdc6953c238c4ffff57d7c16ac32bc716f7074e3a,0x86ca9f8e55038258ad762c59c8ebb9aaadf78942,501,66,89,80,12,88,85,2021-10-25,1.853835097524501
400.0,23778,497,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x8feebfa4ac7af314d90a0c17c3f91c800cfde44b,0x86ca9f8e55038258ad762c59c8ebb9aaadf78942,497,98,22,96,9,51,20,2021-10-25,1.853835097524501
430.0,23819,518,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x741df195c5c1d860a13af1a984303feb1cc7f001,0xa8992310f620dc8f23f9cf4fad90a2f2380d8d6a,518,34,98,98,74,87,9,2021-10-25,1.853835097524501
475.0,22765,503,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0xc492af745fc7038b5bbdff5368d2c2024576ae12,503,91,29,3,82,1,60,2021-10-25,1.853835097524501
348.0,15951,460,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x06b1ae2f94cade4dba91127f456fa90f4de91c34,0x86ca9f8e55038258ad762c59c8ebb9aaadf78942,460,63,51,2,83,61,0,2021-10-25,1.853835097524501
435.0,13804,500,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x384ca5e13d3dd8d41cb4e1ce2495accf995755be,0x277d7bb39258698f716b3270692741df950e3df2,500,11,6,77,65,82,10,2021-10-25,1.853835097524501
350.0,21839,477,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x06b1ae2f94cade4dba91127f456fa90f4de91c34,0xc561c9b7035732b4ebdbae6ac43d6a293ab53896,477,97,73,81,41,35,98,2021-10-25,1.853835097524501
399.0,15972,502,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x47ab904f34fbe517e8032de5e86ce8708369a72d,0x86ca9f8e55038258ad762c59c8ebb9aaadf78942,502,4,62,93,81,7,26,2021-10-25,1.853835097524501
490.0,20682,517,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x87359742728a938aa9b4991d2352fbd24b7a489e,0x8c441bb64f8a0c37b3cf851970744d7cd0bb97ee,517,26,10,3,0,24,79,2021-10-25,1.853835097524501
350.0,13729,457,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0xc561c9b7035732b4ebdbae6ac43d6a293ab53896,457,94,43,44,18,87,21,2021-10-25,1.853835097524501
338.0,11538,489,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x8f1b4bf7b62abb6972e8cb027aa19fa1b5a0571f,0x86ca9f8e55038258ad762c59c8ebb9aaadf78942,489,59,3,5,43,17,3,2021-10-25,1.853835097524501
1150.0,16597,537,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xa8992310f620dc8f23f9cf4fad90a2f2380d8d6a,0x92203a11b49956fea236aaceabea5ee18396d90e,537,1,0,91,78,21,87,2021-10-25,1.853835097524501
332.0,10509,460,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xb9b0b782530f6226a4f00ac0b4a4265e9c8b55f2,0x86ca9f8e55038258ad762c59c8ebb9aaadf78942,460,12,79,19,52,63,6,2021-10-25,1.853835097524501
405.0,16108,504,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0x277d7bb39258698f716b3270692741df950e3df2,504,53,7,5,83,81,95,2021-10-25,1.853835097524501
389.0,21735,502,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdc6953c238c4ffff57d7c16ac32bc716f7074e3a,0x86ca9f8e55038258ad762c59c8ebb9aaadf78942,502,90,82,98,93,47,18,2021-10-25,1.853835097524501
365.0,16988,501,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf0dfc85855ad879d629c78f73e55f4040c28f02d,0x13a3549bb8b18ebc9e5c303828d3b8732620974c,501,25,58,8,0,4,78,2021-10-25,1.853835097524501
350.0,17895,502,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,0x4fa4167b3c94a80416bbc768fb919bf3ace9f8c2,502,4,71,49,98,9,7,2021-10-25,1.853835097524501
439.0,15126,503,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x1c445fd1b9d55ce6919348e3d57d484e549a69d8,0x86ca9f8e55038258ad762c59c8ebb9aaadf78942,503,33,79,80,91,91,9,2021-10-25,1.853835097524501
387.0,10547,494,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xa7f1fae735c608b6824bb2c6584a08edfc30af9d,0xf0103243f4d22b5696588646b21313d85916a16a,494,17,49,3,15,2,79,2021-10-25,1.853835097524501
514.0,13553,517,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x10693e86f2e7151b3010469e33b6c1c2da8887d6,0xdf631777df4debcbcd647e85bdcb868b43663ba0,517,1,9,91,23,63,93,2021-10-25,1.853835097524501
360.0,24710,448,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x262944448ec574dd5f82136964bbf189cc1ab579,0xc561c9b7035732b4ebdbae6ac43d6a293ab53896,448,23,55,32,55,7,2,2021-10-26,1.9284083957226958
388.0,13962,482,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x857c93c1aa94837a5cf0dfaff6458d220321ce42,0x86ca9f8e55038258ad762c59c8ebb9aaadf78942,482,3,78,93,73,28,34,2021-10-26,1.9284083957226958
400.0,20822,495,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x8feebfa4ac7af314d90a0c17c3f91c800cfde44b,0x277d7bb39258698f716b3270692741df950e3df2,495,88,75,12,9,40,9,2021-10-26,1.9284083957226958
488.0,18530,508,2,"[0, 0, 0, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x47eb98abb32976bc1172ff6ad41831677e4865a0,0xcbf7d1c2012629e4689f6c2ca10c4e3a7ce1a75c,510,0,10,36,82,81,10,2021-10-26,1.9284083957226958
350.0,10652,451,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xb0b53c64950a283373626b64ef4a251188da420e,0x8f1fc3766884d4a890acb2cf4bd7a9af7b2a6932,451,26,39,9,63,98,61,2021-10-26,1.9284083957226958
1700.0,8992,517,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",0x265b81d155673c607cf86c335ee5779eaee89ff4,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,517,89,66,101,83,87,85,2021-10-26,1.9284083957226958
950.0,413,523,1,"[231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x46d377c34e96737ab79b77a27ab8c947644e0fc7,0x0bb6a531f01198baea57f8eabfd000537b9e08e5,527,6,73,84,80,97,92,2021-10-26,1.9284083957226958
415.0,15004,505,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0xf0103243f4d22b5696588646b21313d85916a16a,505,45,13,1,14,86,9,2021-10-26,1.9284083957226958
419.0,13132,506,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0x242489ccfe7d7081d4b2778931a6d6c0c1fb3806,506,17,79,12,97,57,98,2021-10-26,1.9284083957226958
1999.0,10297,541,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0x9fb3847872b3694139d4c19ffffb914520e926aa,541,3,95,78,94,21,94,2021-10-26,1.9284083957226958
300.0,15065,480,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x268b1b2291aec129de5236933b594d9e9abd98a5,0x5039e2936ec2a588cad92e4edcf41a1d3a443186,480,7,85,30,59,14,84,2021-10-26,1.9284083957226958
450.0,10385,501,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9bb497e1ae855fa3f269a5fdd50184c5b4b733c8,0x38798bfb6016beeeae2b12ed1f7ba2c9bb49334f,501,98,7,9,91,74,49,2021-10-26,1.9284083957226958
369.0,15065,480,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5039e2936ec2a588cad92e4edcf41a1d3a443186,0xc561c9b7035732b4ebdbae6ac43d6a293ab53896,480,7,85,30,59,14,84,2021-10-26,1.9284083957226958
1900.0,10373,528,2,"[43, 18, 0, 206, 130, 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x81e0de0186a3453aab8ef1762557c753ffb3b5b8,0xa8992310f620dc8f23f9cf4fad90a2f2380d8d6a,554,92,102,78,83,89,12,2021-10-26,1.9284083957226958
409.0,11417,506,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf667db9883f7bcad47c56e25816460811f59912f,0xf0103243f4d22b5696588646b21313d85916a16a,506,23,91,1,90,19,34,2021-10-26,1.9284083957226958
410.0,13826,498,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0xf0103243f4d22b5696588646b21313d85916a16a,498,81,32,21,75,94,97,2021-10-26,1.9284083957226958
528.0,20063,513,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x7f433b38dd933cea19506d1fc26369b326d55cec,0x40cf6bb888ca670e20139b1caa0ba0996f65371c,513,1,12,88,88,66,80,2021-10-26,1.9284083957226958
399.0,13534,487,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x750e361ee017e398c922f2b634387ecff810df6c,0x8af4277c5e84158494e2ee4cdef463f87abdae4c,487,37,52,3,5,98,79,2021-10-26,1.9284083957226958
360.0,24497,434,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x262944448ec574dd5f82136964bbf189cc1ab579,0xc561c9b7035732b4ebdbae6ac43d6a293ab53896,434,72,40,71,60,99,67,2021-10-26,1.9284083957226958
398.0,18563,501,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x8f1b4bf7b62abb6972e8cb027aa19fa1b5a0571f,0xf0103243f4d22b5696588646b21313d85916a16a,501,86,92,6,31,65,8,2021-10-26,1.9284083957226958
4500.0,506,551,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x1ecde92e6437babe983b272caf9fdc32285c4f68,0xe2ed8448c47b00d505abbdee375c346b4c40d09b,551,99,95,20,5,89,89,2021-10-26,1.9284083957226958
388.0,18906,479,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdc6953c238c4ffff57d7c16ac32bc716f7074e3a,0xe2f01dc2175dbbe04952ef7391ff73db2b0dc5c2,479,3,45,5,61,7,23,2021-10-26,1.9284083957226958
385.0,19680,498,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x8f1fc3766884d4a890acb2cf4bd7a9af7b2a6932,0x86ca9f8e55038258ad762c59c8ebb9aaadf78942,498,81,81,98,71,30,92,2021-10-26,1.9284083957226958
390.0,21711,470,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdc6953c238c4ffff57d7c16ac32bc716f7074e3a,0x86ca9f8e55038258ad762c59c8ebb9aaadf78942,470,25,66,51,7,99,82,2021-10-26,1.9284083957226958
1150.0,10781,534,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,534,9,9,88,97,66,97,2021-10-26,1.9284083957226958
550.0,14769,505,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2a254c18f8e1794b05bea298ae27126df160b9e0,0x40cf6bb888ca670e20139b1caa0ba0996f65371c,505,94,83,1,82,19,37,2021-10-26,1.9284083957226958
480.0,14105,514,2,"[230, 0, 0, 218, 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9c365d7cf431df90dc9d839bd3bd4d09fa73cf16,0xaf09521189761d72dcfc71010ae82be0ff443d91,514,1,15,79,19,85,77,2021-10-26,1.9284083957226958
399.0,10832,472,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x8feebfa4ac7af314d90a0c17c3f91c800cfde44b,0xa9c2ad60f8478b76744d883b02571e4e18bc1cb5,472,97,79,34,94,70,61,2021-10-26,1.9284083957226958
498.0,21534,514,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xbfe157ef8ae7808a922129216e9b1e3ec01b1897,0xdf631777df4debcbcd647e85bdcb868b43663ba0,514,26,78,1,84,93,82,2021-10-26,1.9284083957226958
596.0,14476,504,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaf09521189761d72dcfc71010ae82be0ff443d91,0x40cf6bb888ca670e20139b1caa0ba0996f65371c,504,97,30,27,77,10,94,2021-10-26,1.9284083957226958
399.0,11755,496,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x82131e86d080312e13605aada6538a94df5b41a5,0x277d7bb39258698f716b3270692741df950e3df2,496,90,28,0,49,9,90,2021-10-26,1.9284083957226958
362.5,14838,493,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xa8992310f620dc8f23f9cf4fad90a2f2380d8d6a,0xc561c9b7035732b4ebdbae6ac43d6a293ab53896,493,33,94,92,99,63,26,2021-10-26,1.9284083957226958
390.0,21621,483,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdc6becc975b73e5f777c17a3f1f337d0fe2c1aac,0x277d7bb39258698f716b3270692741df950e3df2,483,67,92,35,18,92,81,2021-10-26,1.9284083957226958
780.0,20869,529,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x741df195c5c1d860a13af1a984303feb1cc7f001,0xa8992310f620dc8f23f9cf4fad90a2f2380d8d6a,529,2,1,5,81,22,76,2021-10-26,1.9284083957226958
475.0,22139,503,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0xc56c0cb953bdc3acc3131fb9765747937a87ad56,503,23,84,85,12,33,99,2021-10-26,1.9284083957226958
450.0,21761,518,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdda652dabdd7c9a50cc1fe389b6ae93570539b82,0xb6237b2b69f81b4fc8b8d2176743adcce40a6f7d,518,77,27,7,5,87,9,2021-10-26,1.9284083957226958
